953.208256459752,412.54919874932,0,0
235.182667288175,178.254386520916,0,0
137.022399605138,116.210352247012,0,0
85.9304101141485,105.854384313353,0,0
62.6008635762501,82.2751649292061,0,0
49.5488239773975,75.5566455747977,0,0
41.0238187689653,69.2235803946606,0,0
33.3163620819303,52.6889082193908,0,0
28.1675280988446,47.8914737564598,0,0
25.8360167416002,43.9036769730015,0,0
22.4099568315321,40.6364060070048,0,0
20.6009605361394,38.0597291142901,0,0
18.6445497917249,35.6782679893697,0,0
17.8267111565297,33.4008030031807,0,0
16.3079406795563,32.2695052346991,0,0
15.2505241601795,30.6134222420813,0,0
14.4796041056118,29.4444821581076,0,0
13.6152365828743,27.5396890506649,0,0
12.8646031916585,26.4734782064273,0,0
12.1556123501022,25.3692069503034,0,0
11.49842735589,24.4461518710887,0,0
10.917279836383,23.6343895598683,0,0
10.464749281155,22.7610006491567,0,0
10.0225956858685,22.0654516848699,0,0
9.6723764751716,21.3544156846958,0,0
9.33518661662286,20.7504129972052,0,0
9.07415706351258,20.0906459034181,0,0
8.79136777746538,19.563454908085,0,0
8.57527203285518,18.9749057446471,0,0
8.33544440800259,18.5012058193747,0,0
8.1496962542946,17.9861191723605,0,0
7.94592879539731,17.5531810393608,0,0
7.7833452520395,17.1015260138404,0,0
7.61156928162095,16.7032863046457,0,0
7.46638522084416,16.3058108021654,0,0
7.32096619969683,15.9394353127335,0,0
7.19012318394683,15.5846951851877,0,0
7.06478204524665,15.248315314409,0,0
6.94815907534023,14.9255337427827,0,0
6.83816306292776,14.6162397553206,0,0
6.73432271903794,14.3193403225542,0,0
6.63580691452138,14.0341815258876,0,0
6.54211186668161,13.7600880778834,0,0
6.45285721554536,13.4964025152507,0,0
6.36770874508774,13.2425165789406,0,0
6.28634148934763,12.9979014720386,0,0
6.20843683066943,12.7621054727536,0,0
6.13368863277039,12.534731251855,0,0
6.06180998683137,12.3154093712745,0,0
5.99253808118774,12.1037814405282,0,0
5.92563600495949,11.8994983874105,0,0
5.86089113950116,11.7022307151313,0,0
5.79811185316764,11.511687492577,0,0
5.73712742927545,11.3276467626623,0,0
5.67779905388772,11.1499992069441,0,0
5.62004646022017,10.9787883143083,0,0
5.563871993683,10.8141966969592,0,0
5.50933755127832,10.6564351249649,0,0
5.45649594250814,10.5055823112583,0,0
5.40534997324786,10.3614724259243,0,0
5.35585870447329,10.2236757106306,0,0
5.30794733191539,10.0915676365979,0,0
5.26151244595634,9.96444267635741,0,0
5.21643626595232,9.84162131743833,0,0
5.17260019264605,9.72252657931948,0,0
5.1298780694916,9.6067163863487,0,0
5.08811965323695,9.49387471489498,0,0
5.04716358808012,9.38380769577409,0,0
5.00689539711186,9.27648477567817,0,0
4.96731213504933,9.1720889622785,0,0
4.92852989414628,9.07098154085959,0,0
4.89072487017856,8.97354197982166,0,0
