975.792713833674,723.029444365198,0,0
605.65287636692,502.327547818968,0,0
448.235218452932,403.317460391438,0,0
369.468115382209,347.137919654245,0,0
319.300086640668,307.00524032086,0,0
280.666721691986,276.096519440779,0,0
249.05904111157,252.739687805832,0,0
224.223468475178,233.952519813476,0,0
204.111856263127,217.596341949133,0,0
186.979810726076,202.403946794634,0,0
171.818386917007,187.528074066962,0,0
158.503145972404,174.192349360977,0,0
146.980841221537,162.640697186211,0,0
136.675164822402,152.632987611883,0,0
127.390958590552,144.23697966978,0,0
119.008509672761,136.534948735248,0,0
111.314031510595,129.465192338264,0,0
104.316767408721,122.670706272972,0,0
97.7156039480854,116.014157835146,0,0
91.3995746483693,109.3020584068,0,0
85.5499571664698,102.791924365643,0,0
80.2037916254643,96.7192179066644,0,0
75.1857765163086,90.8974191142723,0,0
70.4221962511712,85.3332958656292,0,0
65.9273853981253,80.1337530446102,0,0
61.6876892506011,75.4669043066576,0,0
57.7233107762762,71.2529264460715,0,0
54.0580615764065,67.3317856467392,0,0
50.6764510371575,63.6227274664016,0,0
47.4872528173083,60.0843928682196,0,0
44.4069885218551,56.7649237837203,0,0
41.4789183291331,53.557644964684,0,0
38.7759602181653,50.471927378142,0,0
36.3635071769599,47.5706017561305,0,0
34.2145883268285,44.8524394287552,0,0
32.2663184767659,42.3389828698935,0,0
30.4851333066066,40.0453760781299,0,0
28.8306510664975,38.0103068228657,0,0
27.2913322607278,36.1787319000382,0,0
25.887579990484,34.4920445735313,0,0
24.5990127480202,32.9147024455565,0,0
23.4096703029368,31.449089519238,0,0
22.3034926136433,30.0743920549494,0,0
21.2790614787314,28.7723121358735,0,0
20.3338445083139,27.5430540953811,0,0
19.4593401795053,26.4183158842125,0,0
18.6452380801481,25.3749051908967,0,0
17.8556683480797,24.3554791148657,0,0
17.0865607459427,23.4386029065628,0,0
16.3902651255465,22.6163955440637,0,0
15.7716891029808,21.8928274941871,0,0
15.1978397688216,21.2274495117213,0,0
14.6677647599476,20.5970519910354,0,0
14.1712226087465,19.9922710930458,0,0
13.6835973500501,19.3949054362795,0,0
13.1808468248823,18.7485606491477,0,0
12.6876433081651,18.0885048925229,0,0
12.1981566960793,17.43365052184,0,0
11.7090977985792,16.7354442622072,0,0
11.2455886452776,16.0061214393419,0,0
10.7948372197015,15.3432935143731,0,0
10.395330907298,14.7686336919148,0,0
10.0468626853506,14.2311476717044,0,0
9.71593352831693,13.7109210451918,0,0
9.3962614731329,13.2111667062839,0,0
9.09168149530581,12.7452822155561,0,0
8.79544631817594,12.3269102075262,0,0
8.5051614773052,11.9469081582553,0,0
8.22602579931724,11.5871087434091,0,0
7.9713306408774,11.2369314057324,0,0
7.74012821268173,10.9082117159655,0,0
7.52575156792844,10.6006166590986,0,0
7.32005857167013,10.341754999266,0,0
7.11672243340292,10.1482367629819,0,0
6.91813331592085,9.94356490870579,0,0
6.73097711128946,9.71430682717021,0,0
6.55949436512163,9.46690627411423,0,0
6.40368400304623,9.22191918862826,0,0
6.25916343697051,8.98979113085043,0,0
6.12477366188349,8.76924013602611,0,0
5.99803512396078,8.56339057207832,0,0
5.87805202296891,8.371310412139,0,0
5.76618443199783,8.19913877928298,0,0
5.66031431598049,8.04491532110192,0,0
5.5609818325762,7.90646075145611,0,0
5.46681847430247,7.77864410300255,0,0
5.37587764709842,7.66436502316586,0,0
5.28892382378928,7.56043268840429,0,0
